"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FELL_TOT","Fellings","EST","Estonia","1990","1990","M3","Cubic metres","3","Thousands",,,3770,,
"FELL_TOT","Fellings","EST","Estonia","1991","1991","M3","Cubic metres","3","Thousands",,,4330.353,,
"FELL_TOT","Fellings","EST","Estonia","1992","1992","M3","Cubic metres","3","Thousands",,,3009.721,,
"FELL_TOT","Fellings","EST","Estonia","1993","1993","M3","Cubic metres","3","Thousands",,,3415.292,,
"FELL_TOT","Fellings","EST","Estonia","1994","1994","M3","Cubic metres","3","Thousands",,,5085.519,,
"FELL_TOT","Fellings","EST","Estonia","1995","1995","M3","Cubic metres","3","Thousands",,,5587.179,,
"FELL_TOT","Fellings","EST","Estonia","1996","1996","M3","Cubic metres","3","Thousands",,,6189.383,,
"FELL_TOT","Fellings","EST","Estonia","1997","1997","M3","Cubic metres","3","Thousands",,,9033.464,,
"FELL_TOT","Fellings","EST","Estonia","1998","1998","M3","Cubic metres","3","Thousands",,,9811.156,,
"FELL_TOT","Fellings","EST","Estonia","1999","1999","M3","Cubic metres","3","Thousands",,,10860.423,"B","Break"
"FELL_TOT","Fellings","EST","Estonia","2000","2000","M3","Cubic metres","3","Thousands",,,10556.467,,
"FELL_TOT","Fellings","EST","Estonia","2001","2001","M3","Cubic metres","3","Thousands",,,12403.272,,
"FELL_TOT","Fellings","EST","Estonia","2002","2002","M3","Cubic metres","3","Thousands",,,10134.305,,
"FELL_TOT","Fellings","EST","Estonia","2003","2003","M3","Cubic metres","3","Thousands",,,9834.424,,
"FELL_TOT","Fellings","EST","Estonia","2004","2004","M3","Cubic metres","3","Thousands",,,8101.82,,
"FELL_TOT","Fellings","EST","Estonia","2005","2005","M3","Cubic metres","3","Thousands",,,7962.095,,
"FELL_TOT","Fellings","EST","Estonia","2006","2006","M3","Cubic metres","3","Thousands",,,5737.211,,
"FELL_TOT","Fellings","EST","Estonia","2007","2007","M3","Cubic metres","3","Thousands",,,5167.935,,
"FELL_TOT","Fellings","EST","Estonia","2008","2008","M3","Cubic metres","3","Thousands",,,4639.198,,
"FELL_TOT","Fellings","EST","Estonia","2009","2009","M3","Cubic metres","3","Thousands",,,6349.505,,
"FELL_TOT","Fellings","EST","Estonia","2010","2010","M3","Cubic metres","3","Thousands",,,8165.22,,
"FELL_TOT","Fellings","EST","Estonia","2011","2011","M3","Cubic metres","3","Thousands",,,8990.496,,
"FELL_TOT","Fellings","EST","Estonia","2012","2012","M3","Cubic metres","3","Thousands",,,10181.723,,
"FELL_TOT","Fellings","EST","Estonia","2013","2013","M3","Cubic metres","3","Thousands",,,10091.724,,
"FELL_TOT","Fellings","EST","Estonia","2014","2014","M3","Cubic metres","3","Thousands",,,10007.563,,
"FELL_TOT","Fellings","EST","Estonia","2015","2015","M3","Cubic metres","3","Thousands",,,10046.291,,
"FELL_TOT","Fellings","EST","Estonia","2016","2016","M3","Cubic metres","3","Thousands",,,10737.585,,
"FELL_TOT","Fellings","EST","Estonia","2017","2017","M3","Cubic metres","3","Thousands",,,10992,,
"FELL_TOT","Fellings","RUS","Russia","2000","2000","M3","Cubic metres","3","Thousands",,,86489,,
"FELL_TOT","Fellings","RUS","Russia","2001","2001","M3","Cubic metres","3","Thousands",,,89287,,
"FELL_TOT","Fellings","RUS","Russia","2002","2002","M3","Cubic metres","3","Thousands",,,94656,,
"FELL_TOT","Fellings","RUS","Russia","2003","2003","M3","Cubic metres","3","Thousands",,,111915,,
"FELL_TOT","Fellings","RUS","Russia","2004","2004","M3","Cubic metres","3","Thousands",,,121516,,
"FELL_TOT","Fellings","RUS","Russia","2005","2005","M3","Cubic metres","3","Thousands",,,124224,,
"FELL_TOT","Fellings","RUS","Russia","2006","2006","M3","Cubic metres","3","Thousands",,,125427,,
"FELL_TOT","Fellings","RUS","Russia","2007","2007","M3","Cubic metres","3","Thousands",,,142177,,
"FELL_TOT","Fellings","RUS","Russia","2008","2008","M3","Cubic metres","3","Thousands",,,113128,,
"FELL_TOT","Fellings","RUS","Russia","2009","2009","M3","Cubic metres","3","Thousands",,,100059,,
"FELL_TOT","Fellings","RUS","Russia","2010","2010","M3","Cubic metres","3","Thousands",,,112163,,
"FELL_TOT","Fellings","SVN","Slovenia","1990","1990","M3","Cubic metres","3","Thousands",,,2435,,
"FELL_TOT","Fellings","SVN","Slovenia","2000","2000","M3","Cubic metres","3","Thousands",,,2609,,
"FELL_TOT","Fellings","SVN","Slovenia","2005","2005","M3","Cubic metres","3","Thousands",,,3153,,
"FELL_TOT","Fellings","SVN","Slovenia","2006","2006","M3","Cubic metres","3","Thousands",,,3718,,
"FELL_TOT","Fellings","SVN","Slovenia","2007","2007","M3","Cubic metres","3","Thousands",,,3242,,
"FELL_TOT","Fellings","SVN","Slovenia","2008","2008","M3","Cubic metres","3","Thousands",,,3427,,
"FELL_TOT","Fellings","SVN","Slovenia","2009","2009","M3","Cubic metres","3","Thousands",,,3374,,
"FELL_TOT","Fellings","SVN","Slovenia","2012","2012","M3","Cubic metres","3","Thousands",,,4869,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1990","1990","M3","Cubic metres","3","Thousands",,,10886,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1991","1991","M3","Cubic metres","3","Thousands",,,7690,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1992","1992","M3","Cubic metres","3","Thousands",,,5985,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1993","1993","M3","Cubic metres","3","Thousands",,,8977,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1994","1994","M3","Cubic metres","3","Thousands",,,10287,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1995","1995","M3","Cubic metres","3","Thousands",,,8706,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1996","1996","M3","Cubic metres","3","Thousands",,,7597,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1997","1997","M3","Cubic metres","3","Thousands",,,6126,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1998","1998","M3","Cubic metres","3","Thousands",,,4256,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","1999","1999","M3","Cubic metres","3","Thousands",,,4141,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2000","2000","M3","Cubic metres","3","Thousands",,,3644,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2001","2001","M3","Cubic metres","3","Thousands",,,2630,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2002","2002","M3","Cubic metres","3","Thousands",,,4669,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2003","2003","M3","Cubic metres","3","Thousands",,,9081,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2004","2004","M3","Cubic metres","3","Thousands",,,5962,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2005","2005","M3","Cubic metres","3","Thousands",,,5031,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2006","2006","M3","Cubic metres","3","Thousands",,,8896,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2007","2007","M3","Cubic metres","3","Thousands",,,16497,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2008","2008","M3","Cubic metres","3","Thousands",,,11913,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2009","2009","M3","Cubic metres","3","Thousands",,,7348,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2010","2010","M3","Cubic metres","3","Thousands",,,6738,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2011","2011","M3","Cubic metres","3","Thousands",,,4234,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2012","2012","M3","Cubic metres","3","Thousands",,,3588,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2013","2013","M3","Cubic metres","3","Thousands",,,4708,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2014","2014","M3","Cubic metres","3","Thousands",,,5017,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2015","2015","M3","Cubic metres","3","Thousands",,,9036,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2016","2016","M3","Cubic metres","3","Thousands",,,10417,,
"FELL_SALV","Volumes salvaged","CZE","Czech Republic","2017","2017","M3","Cubic metres","3","Thousands",,,13015,,
"FELL_SALV","Volumes salvaged","DNK","Denmark","2012","2012","M3","Cubic metres","3","Thousands",,,37,,
"FELL_SALV","Volumes salvaged","DNK","Denmark","2013","2013","M3","Cubic metres","3","Thousands",,,38,,
"FELL_SALV","Volumes salvaged","DNK","Denmark","2014","2014","M3","Cubic metres","3","Thousands",,,52,,
"FELL_SALV","Volumes salvaged","DNK","Denmark","2015","2015","M3","Cubic metres","3","Thousands",,,76,,
"FELL_SALV","Volumes salvaged","DNK","Denmark","2016","2016","M3","Cubic metres","3","Thousands",,,95,,
"FELL_SALV","Volumes salvaged","DNK","Denmark","2017","2017","M3","Cubic metres","3","Thousands",,,130.064,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2005","2005","M3","Cubic metres","3","Thousands",,,5882,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2006","2006","M3","Cubic metres","3","Thousands",,,5681,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2007","2007","M3","Cubic metres","3","Thousands",,,6318,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2008","2008","M3","Cubic metres","3","Thousands",,,8144,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2009","2009","M3","Cubic metres","3","Thousands",,,7103,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2010","2010","M3","Cubic metres","3","Thousands",,,8362,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2011","2011","M3","Cubic metres","3","Thousands",,,8470,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2012","2012","M3","Cubic metres","3","Thousands",,,8262,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2013","2013","M3","Cubic metres","3","Thousands",,,9198,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2014","2014","M3","Cubic metres","3","Thousands",,,9122,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2015","2015","M3","Cubic metres","3","Thousands",,,9625,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2016","2016","M3","Cubic metres","3","Thousands",,,9820,,
"FELL_SALV","Volumes salvaged","FIN","Finland","2017","2017","M3","Cubic metres","3","Thousands",,,9163,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2006","2006","M3","Cubic metres","3","Thousands",,,289,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2007","2007","M3","Cubic metres","3","Thousands",,,99,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2008","2008","M3","Cubic metres","3","Thousands",,,49,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2009","2009","M3","Cubic metres","3","Thousands",,,23,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2010","2010","M3","Cubic metres","3","Thousands",,,100,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2011","2011","M3","Cubic metres","3","Thousands",,,322,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2012","2012","M3","Cubic metres","3","Thousands",,,356,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2013","2013","M3","Cubic metres","3","Thousands",,,537,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2014","2014","M3","Cubic metres","3","Thousands",,,624,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2015","2015","M3","Cubic metres","3","Thousands",,,457,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2016","2016","M3","Cubic metres","3","Thousands",,,712,,
"FELL_SALV","Volumes salvaged","KOR","Korea","2017","2017","M3","Cubic metres","3","Thousands",,,802,,
"FELL_SALV","Volumes salvaged","LUX","Luxembourg","2011","2011","M3","Cubic metres","3","Thousands",,,0,,
"FELL_SALV","Volumes salvaged","LUX","Luxembourg","2012","2012","M3","Cubic metres","3","Thousands",,,0,,
"FELL_SALV","Volumes salvaged","LUX","Luxembourg","2013","2013","M3","Cubic metres","3","Thousands",,,0,,
"FELL_SALV","Volumes salvaged","LUX","Luxembourg","2014","2014","M3","Cubic metres","3","Thousands",,,14,,
"FELL_SALV","Volumes salvaged","LUX","Luxembourg","2015","2015","M3","Cubic metres","3","Thousands",,,0,,
"FELL_SALV","Volumes salvaged","LUX","Luxembourg","2016","2016","M3","Cubic metres","3","Thousands",,,0,,
"FELL_SALV","Volumes salvaged","LUX","Luxembourg","2017","2017","M3","Cubic metres","3","Thousands",,,0,,
"FELL_SALV","Volumes salvaged","NLD","Netherlands","2010","2010","M3","Cubic metres","3","Thousands",,,50,"n","National estimates"
"FELL_SALV","Volumes salvaged","NLD","Netherlands","2013","2013","M3","Cubic metres","3","Thousands",,,37,,
"FELL_SALV","Volumes salvaged","NLD","Netherlands","2017","2017","M3","Cubic metres","3","Thousands",,,37,,
"FELL_SALV","Volumes salvaged","POL","Poland","1990","1990","M3","Cubic metres","3","Thousands",,,7521,,
"FELL_SALV","Volumes salvaged","POL","Poland","1995","1995","M3","Cubic metres","3","Thousands",,,8040,,
"FELL_SALV","Volumes salvaged","POL","Poland","2000","2000","M3","Cubic metres","3","Thousands",,,4874,,
"FELL_SALV","Volumes salvaged","POL","Poland","2005","2005","M3","Cubic metres","3","Thousands",,,5211,,
"FELL_SALV","Volumes salvaged","POL","Poland","2009","2009","M3","Cubic metres","3","Thousands",,,5354,,
"FELL_SALV","Volumes salvaged","POL","Poland","2010","2010","M3","Cubic metres","3","Thousands",,,9300,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","1990","1990","M3","Cubic metres","3","Thousands",,,693,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","1995","1995","M3","Cubic metres","3","Thousands",,,200,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2000","2000","M3","Cubic metres","3","Thousands",,,632,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2001","2001","M3","Cubic metres","3","Thousands",,,595.492,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2002","2002","M3","Cubic metres","3","Thousands",,,575.057,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2003","2003","M3","Cubic metres","3","Thousands",,,635.089,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2004","2004","M3","Cubic metres","3","Thousands",,,716.064,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2005","2005","M3","Cubic metres","3","Thousands",,,711,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2006","2006","M3","Cubic metres","3","Thousands",,,706.537,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2007","2007","M3","Cubic metres","3","Thousands",,,709.242,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2008","2008","M3","Cubic metres","3","Thousands",,,662.983,,
"FELL_SALV","Volumes salvaged","PRT","Portugal","2009","2009","M3","Cubic metres","3","Thousands",,,709.242,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","1990","1990","M3","Cubic metres","3","Thousands",,,2604,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","1995","1995","M3","Cubic metres","3","Thousands",,,2986,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2000","2000","M3","Cubic metres","3","Thousands",,,3021,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2001","2001","M3","Cubic metres","3","Thousands",,,2442,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2002","2002","M3","Cubic metres","3","Thousands",,,2158,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2003","2003","M3","Cubic metres","3","Thousands",,,2676,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2004","2004","M3","Cubic metres","3","Thousands",,,2916,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2005","2005","M3","Cubic metres","3","Thousands",,,6533,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2006","2006","M3","Cubic metres","3","Thousands",,,4266,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2007","2007","M3","Cubic metres","3","Thousands",,,4701,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2008","2008","M3","Cubic metres","3","Thousands",,,6115,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2009","2009","M3","Cubic metres","3","Thousands",,,5586,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2010","2010","M3","Cubic metres","3","Thousands",,,6159,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2011","2011","M3","Cubic metres","3","Thousands",,,4992,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2012","2012","M3","Cubic metres","3","Thousands",,,3504,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2013","2013","M3","Cubic metres","3","Thousands",,,3110,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2014","2014","M3","Cubic metres","3","Thousands",,,6142,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2015","2015","M3","Cubic metres","3","Thousands",,,5213,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2016","2016","M3","Cubic metres","3","Thousands",,,4690,,
"FELL_SALV","Volumes salvaged","SVK","Slovak Republic","2017","2017","M3","Cubic metres","3","Thousands",,,4941,,
"FELL_SALV","Volumes salvaged","SWE","Sweden","1990","1990","M3","Cubic metres","3","Thousands",,,1700,,
"FELL_SALV","Volumes salvaged","SWE","Sweden","2000","2000","M3","Cubic metres","3","Thousands",,,2120,,
"FELL_SALV","Volumes salvaged","SWE","Sweden","2005","2005","M3","Cubic metres","3","Thousands",,,8803,,
"FELL_SALV","Volumes salvaged","SWE","Sweden","2009","2009","M3","Cubic metres","3","Thousands",,,1500,,
"FELL_SALV","Volumes salvaged","SWE","Sweden","2010","2010","M3","Cubic metres","3","Thousands",,,1600,,
"FELL_SALV","Volumes salvaged","SWE","Sweden","2011","2011","M3","Cubic metres","3","Thousands",,,1900,,
"FELL_SALV","Volumes salvaged","CHE","Switzerland","2000","2000","M3","Cubic metres","3","Thousands",,,3038,,
"FELL_SALV","Volumes salvaged","CHE","Switzerland","2005","2005","M3","Cubic metres","3","Thousands",,,1990,,
"FELL_SALV","Volumes salvaged","CHE","Switzerland","2010","2010","M3","Cubic metres","3","Thousands",,,899.9,,
"FELL_SALV","Volumes salvaged","CHE","Switzerland","2015","2015","M3","Cubic metres","3","Thousands",,,899.9,,
"FELL_SALV","Volumes salvaged","CHL","Chile","1990","1990","M3","Cubic metres","3","Thousands",,,38.43,,
"FELL_SALV","Volumes salvaged","CHL","Chile","2000","2000","M3","Cubic metres","3","Thousands",,,177.55,,
"FELL_SALV","Volumes salvaged","CHL","Chile","2005","2005","M3","Cubic metres","3","Thousands",,,122.6,,
"FELL_SALV","Volumes salvaged","CHL","Chile","2009","2009","M3","Cubic metres","3","Thousands",,,330.7,,
"FELL_SALV","Volumes salvaged","EST","Estonia","1999","1999","M3","Cubic metres","3","Thousands",,,510.898,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2000","2000","M3","Cubic metres","3","Thousands",,,508.749,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2001","2001","M3","Cubic metres","3","Thousands",,,484.688,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2002","2002","M3","Cubic metres","3","Thousands",,,382.473,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2003","2003","M3","Cubic metres","3","Thousands",,,590.6,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2004","2004","M3","Cubic metres","3","Thousands",,,693.862,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2005","2005","M3","Cubic metres","3","Thousands",,,890.61,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2006","2006","M3","Cubic metres","3","Thousands",,,589.999,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2007","2007","M3","Cubic metres","3","Thousands",,,477.053,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2008","2008","M3","Cubic metres","3","Thousands",,,342.652,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2009","2009","M3","Cubic metres","3","Thousands",,,573.612,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2010","2010","M3","Cubic metres","3","Thousands",,,665.765,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2011","2011","M3","Cubic metres","3","Thousands",,,816.267,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2012","2012","M3","Cubic metres","3","Thousands",,,911.876,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2013","2013","M3","Cubic metres","3","Thousands",,,774.618,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2014","2014","M3","Cubic metres","3","Thousands",,,656.947,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2015","2015","M3","Cubic metres","3","Thousands",,,487.989,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2016","2016","M3","Cubic metres","3","Thousands",,,731.905,,
"FELL_SALV","Volumes salvaged","EST","Estonia","2017","2017","M3","Cubic metres","3","Thousands",,,699.928,,
"NET_FELL","Net fellings","AUS","Australia","1990","1990","M3","Cubic metres","3","Thousands",,,17295,,
"NET_FELL","Net fellings","AUS","Australia","1995","1995","M3","Cubic metres","3","Thousands",,,19560,,
"NET_FELL","Net fellings","AUS","Australia","2000","2000","M3","Cubic metres","3","Thousands",,,24407,,
"NET_FELL","Net fellings","AUS","Australia","2005","2005","M3","Cubic metres","3","Thousands",,,26998,,
"NET_FELL","Net fellings","AUS","Australia","2009","2009","M3","Cubic metres","3","Thousands",,,25624,,
"NET_FELL","Net fellings","CZE","Czech Republic","1990","1990","M3","Cubic metres","3","Thousands",,,3890,,
"NET_FELL","Net fellings","CZE","Czech Republic","1991","1991","M3","Cubic metres","3","Thousands",,,4225,,
"NET_FELL","Net fellings","CZE","Czech Republic","1992","1992","M3","Cubic metres","3","Thousands",,,4932,,
"NET_FELL","Net fellings","CZE","Czech Republic","1993","1993","M3","Cubic metres","3","Thousands",,,2555,,
"NET_FELL","Net fellings","CZE","Czech Republic","1994","1994","M3","Cubic metres","3","Thousands",,,2957,,
"NET_FELL","Net fellings","CZE","Czech Republic","1995","1995","M3","Cubic metres","3","Thousands",,,4999,,
"NET_FELL","Net fellings","CZE","Czech Republic","1996","1996","M3","Cubic metres","3","Thousands",,,6349,,
"NET_FELL","Net fellings","CZE","Czech Republic","1997","1997","M3","Cubic metres","3","Thousands",,,8826,,
"NET_FELL","Net fellings","CZE","Czech Republic","1998","1998","M3","Cubic metres","3","Thousands",,,11251,,
"NET_FELL","Net fellings","CZE","Czech Republic","1999","1999","M3","Cubic metres","3","Thousands",,,11601,,
"NET_FELL","Net fellings","CZE","Czech Republic","2000","2000","M3","Cubic metres","3","Thousands",,,12361,,
"NET_FELL","Net fellings","CZE","Czech Republic","2001","2001","M3","Cubic metres","3","Thousands",,,13301,,
"NET_FELL","Net fellings","CZE","Czech Republic","2002","2002","M3","Cubic metres","3","Thousands",,,11446,,
"NET_FELL","Net fellings","CZE","Czech Republic","2003","2003","M3","Cubic metres","3","Thousands",,,7698,,
"NET_FELL","Net fellings","CZE","Czech Republic","2004","2004","M3","Cubic metres","3","Thousands",,,11329,,
"NET_FELL","Net fellings","CZE","Czech Republic","2005","2005","M3","Cubic metres","3","Thousands",,,12160,,
"NET_FELL","Net fellings","CZE","Czech Republic","2006","2006","M3","Cubic metres","3","Thousands",,,10696,,
"NET_FELL","Net fellings","CZE","Czech Republic","2007","2007","M3","Cubic metres","3","Thousands",,,4016,,
"NET_FELL","Net fellings","CZE","Czech Republic","2008","2008","M3","Cubic metres","3","Thousands",,,6027,,
"NET_FELL","Net fellings","CZE","Czech Republic","2009","2009","M3","Cubic metres","3","Thousands",,,9831,,
"NET_FELL","Net fellings","CZE","Czech Republic","2010","2010","M3","Cubic metres","3","Thousands",,,11814,,
"NET_FELL","Net fellings","CZE","Czech Republic","2011","2011","M3","Cubic metres","3","Thousands",,,12813,,
"NET_FELL","Net fellings","CZE","Czech Republic","2012","2012","M3","Cubic metres","3","Thousands",,,13105,,
"NET_FELL","Net fellings","CZE","Czech Republic","2013","2013","M3","Cubic metres","3","Thousands",,,12283,,
"NET_FELL","Net fellings","CZE","Czech Republic","2014","2014","M3","Cubic metres","3","Thousands",,,12135,,
"NET_FELL","Net fellings","CZE","Czech Republic","2015","2015","M3","Cubic metres","3","Thousands",,,8877,,
"NET_FELL","Net fellings","CZE","Czech Republic","2016","2016","M3","Cubic metres","3","Thousands",,,9108,,
"NET_FELL","Net fellings","CZE","Czech Republic","2017","2017","M3","Cubic metres","3","Thousands",,,8472,,
"NET_FELL","Net fellings","DNK","Denmark","2012","2012","M3","Cubic metres","3","Thousands",,,3944,,
"NET_FELL","Net fellings","DNK","Denmark","2013","2013","M3","Cubic metres","3","Thousands",,,4157,,
"NET_FELL","Net fellings","DNK","Denmark","2014","2014","M3","Cubic metres","3","Thousands",,,4293,,
"NET_FELL","Net fellings","DNK","Denmark","2015","2015","M3","Cubic metres","3","Thousands",,,3755,,
"NET_FELL","Net fellings","DNK","Denmark","2016","2016","M3","Cubic metres","3","Thousands",,,3844,,
"NET_FELL","Net fellings","DNK","Denmark","2017","2017","M3","Cubic metres","3","Thousands",,,4140.718,,
"NET_FELL","Net fellings","FIN","Finland","2005","2005","M3","Cubic metres","3","Thousands",,,61444,,
"NET_FELL","Net fellings","FIN","Finland","2006","2006","M3","Cubic metres","3","Thousands",,,59695,,
"NET_FELL","Net fellings","FIN","Finland","2007","2007","M3","Cubic metres","3","Thousands",,,66614,,
"NET_FELL","Net fellings","FIN","Finland","2008","2008","M3","Cubic metres","3","Thousands",,,63064,,
"NET_FELL","Net fellings","FIN","Finland","2009","2009","M3","Cubic metres","3","Thousands",,,53032,,
"NET_FELL","Net fellings","FIN","Finland","2010","2010","M3","Cubic metres","3","Thousands",,,64426,,
"NET_FELL","Net fellings","FIN","Finland","2011","2011","M3","Cubic metres","3","Thousands",,,65173,,
"NET_FELL","Net fellings","FIN","Finland","2012","2012","M3","Cubic metres","3","Thousands",,,64638,,
"NET_FELL","Net fellings","FIN","Finland","2013","2013","M3","Cubic metres","3","Thousands",,,69987,,
"NET_FELL","Net fellings","FIN","Finland","2014","2014","M3","Cubic metres","3","Thousands",,,70030,,
"NET_FELL","Net fellings","FIN","Finland","2015","2015","M3","Cubic metres","3","Thousands",,,72771,,
"NET_FELL","Net fellings","FIN","Finland","2016","2016","M3","Cubic metres","3","Thousands",,,75924,,
"NET_FELL","Net fellings","FIN","Finland","2017","2017","M3","Cubic metres","3","Thousands",,,78028,,
"NET_FELL","Net fellings","DEU","Germany","1993","1993","M3","Cubic metres","3","Thousands",,,63491.003,,
"NET_FELL","Net fellings","DEU","Germany","1994","1994","M3","Cubic metres","3","Thousands",,,66085.579,,
"NET_FELL","Net fellings","DEU","Germany","1995","1995","M3","Cubic metres","3","Thousands",,,67268.336,,
"NET_FELL","Net fellings","DEU","Germany","1996","1996","M3","Cubic metres","3","Thousands",,,67805.999,,
"NET_FELL","Net fellings","DEU","Germany","1997","1997","M3","Cubic metres","3","Thousands",,,71295.738,,
"NET_FELL","Net fellings","DEU","Germany","1998","1998","M3","Cubic metres","3","Thousands",,,72047.576,,
"NET_FELL","Net fellings","DEU","Germany","1999","1999","M3","Cubic metres","3","Thousands",,,71842.789,,
"NET_FELL","Net fellings","DEU","Germany","2000","2000","M3","Cubic metres","3","Thousands",,,91174.993,,
"NET_FELL","Net fellings","DEU","Germany","2001","2001","M3","Cubic metres","3","Thousands",,,72314.569,,
"NET_FELL","Net fellings","DEU","Germany","2002","2002","M3","Cubic metres","3","Thousands",,,76350.41,,
